"Division";"N° de match";"Equipe 1";"Equipe 2";"Date de rencontre";"Heure";"Salle";"Score 1";"Forfait 1";"Score 2";"Forfait 2";"Etat de la dérogation";
"RFU17";"4101";"ANGERS - ETOILE D'OR ST LEONARD";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"28/11/2015";"18:00";"SALLE VILLOUTREYS";"";"false";"";"false";
"RMU15";"5074";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"ETOILE DE CLISSON BASKET";"31/10/2015";"14:00";"SALLE ANTOINE RIGAUDEAU";"";"false";"";"false";
"RMU15";"5014";"ASC ST MEDARD DE DOULON NANTES";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"26/09/2015";"15:15";"GYMNASE DE DOULON";"62";"false";"47";"false";
"RMU15";"5030";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"IE - CTC LUÇON-STE GEMME - LUCON BASKET CLUB";"03/10/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RMU15";"5043";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"IE - CTC RIEZ VIE-ST JEAN DE MONTS-LE PERRIER - ETOILE RIEZ VIE BASKET";"10/10/2015";"16:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RMU15";"5058";"CHOLET BASKET - 2";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"17/10/2015";"15:30";"SALLE JOACHIM DU BELLAY";"";"false";"";"false";
"RMU15";"5089";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"ASC ST MEDARD DE DOULON NANTES";"07/11/2015";"16:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RMU15";"5133";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"CHOLET BASKET - 2";"28/11/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RFU15";"6011";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"IE - CTC REZE BASKET44-BC BASSE-GOULAINE - REZE BASKET 44 - 3";"26/09/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"53";"false";"64";"false";
"RFU15";"6035";"IE - CTC RIEZ VIE-ST JEAN DE MONTS-LE PERRIER - ETOILE RIEZ VIE BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"10/10/2015";"16:00";"SALLE DE LA VIE";"";"false";"";"false";
"RFU15";"6047";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"SEGUINIERE (LA) ST LOUIS BASKET";"17/10/2015";"16:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RFU15";"6071";"IE - CTC REZE BASKET44-BC BASSE-GOULAINE - REZE BASKET 44 - 3";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"07/11/2015";"16:00";"Salle de sport";"";"false";"";"false";
